Pitch Club,41.147186,-8.608131,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhEdYfWacRayFRv4CZdF7hSLRkuMSMHhGCnr_IOJnjlmPKG9F8kWyz7Po,medium
Tendinha,41.1494505,-8.6149255,http://recursos.visitporto.travel/pois/835_1.jpg,high
Tendinha dos Clérigos,41.1469112,-8.6135333,http://recursos.visitporto.travel/pois/832_1.jpg,medium
Twin's Foz,41.149429,-8.672487,http://recursos.visitporto.travel/pois/3396_7.jpg,low
Praia das Pastoras,41.147945,-8.671861,http://recursos.visitporto.travel/pois/2781_3.jpg,low
Praia do Castelo do Queijo,41.167408,-8.690151,http://recursos.visitporto.travel/pois/1433_1.jpg,high
Praia do Homem do Leme,41.160717,-8.685928,http://recursos.visitporto.travel/pois/1434_7.jpg,medium
Praia Internacional,41.171528,-8.68863,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhEdYfWacRayFRv4CZdF7hSLRkuMSMHhGCnr_IOJnjlmPKG9F8kWyz7Po,high
Alfândega Nova do Porto,41.1432145885,-8.6215531826,http://recursos.visitporto.travel/pois/2059_6.jpg,low
Antiga Bolsa dos Comerciantes,41.1410653966,-8.61430048943,http://recursos.visitporto.travel/pois/2063_1.jpg,low
Antigo Clube Inglês,41.143324,-8.618345,http://recursos.visitporto.travel/pois/2108_4.jpg,medium
Antigo Edifício do Governo Civil,41.144180086,-8.60755205154,http://recursos.visitporto.travel/pois/1804_4.jpg,low
Arco ou Porta de Sant'Ana,41.1425641826,-8.61304521561,http://recursos.visitporto.travel/pois/1784_1.jpg,high
Armazéns da Companhia,41.143178,-8.62062,http://recursos.visitporto.travel/pois/2072_1.jpg,medium
Bairro Residencial da Bouça,41.1561122995,-8.61740112305,http://recursos.visitporto.travel/pois/2057_1.jpg,high
Capela de Nossa Senhora do Ó,41.1404270892,-8.61457943916,http://recursos.visitporto.travel/pois/2109_4.jpg,medium
Capela de Nossa Senhora do Patrocínio ,41.1414289867,-8.61008673906,http://recursos.visitporto.travel/pois/2110_1.jpg,high
Capela Nossa Senhora da Silva,41.1454566215,-8.61319541931,http://recursos.visitporto.travel/pois/2111_1.jpg,low
Casa da Câmara,41.1426409389,-8.6122995615,http://recursos.visitporto.travel/pois/1862_1.jpg,low
Casa da Companhia,41.143978,-8.613732,http://recursos.visitporto.travel/pois/2069_1.jpg,high
Casa da Prelada – D. Francisco de Noronha e Menezes,41.1699088,-8.6308545,http://recursos.visitporto.travel/pois/3325_6.jpg,low
Casa da Rua da Reboleira, nº 55,41.140221052,-8.61555576324,http://recursos.visitporto.travel/pois/1788_3.jpg,medium
Casa da Rua da Reboleira, nº 59,41.140221052,-8.61570596695,http://recursos.visitporto.travel/pois/1789_4.jpg,medium
Casa da Rua de São Miguel,41.143303,-8.616381,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhEdYfWacRayFRv4CZdF7hSLRkuMSMHhGCnr_IOJnjlmPKG9F8kWyz7Po,high
Casa das Artes,41.1564805,-8.643638,http://recursos.visitporto.travel/pois/684_1.jpg,medium
Casa de Almeida Garrett,41.1439179,-8.6178215,http://recursos.visitporto.travel/pois/1786_1.jpg,medium
Casa de Serralves,41.1596261123,-8.65619659424,http://recursos.visitporto.travel/pois/1795_8.jpg,low
Casa do Beco dos Redemoinhos,41.142952003,-8.61077070236,http://recursos.visitporto.travel/pois/1796_1.jpg,high
Casa do Infante  / antiga Alfândega Régia,41.1407058445,-8.61441850662,http://recursos.visitporto.travel/pois/1797_5.jpg,medium
Casa Vicent,41.1460862,-8.6082245,http://recursos.visitporto.travel/pois/3486_1.jpg,medium
Cemitério da Lapa,41.157381,-8.612359,http://recursos.visitporto.travel/pois/2293_8.jpg,low
Cemitério de Agramonte,41.156654,-8.631606,http://recursos.visitporto.travel/pois/2291_4.jpg,low
Cemitério do Prado do Repouso,41.1455861086,-8.59568566138,http://recursos.visitporto.travel/pois/2294_8.jpg,high
Cemitério dos Ingleses,41.150029,-8.623924,http://recursos.visitporto.travel/pois/2292_4.jpg,high
Cerca Medieval da Sé,41.143174,-8.610486,http://recursos.visitporto.travel/pois/1842_5.jpg,low
Comissão de Viticultura da Região dos Vinhos Verdes,41.145602,-8.623152,http://recursos.visitporto.travel/pois/2073_1.jpg,high
Depósito de Materiais da Fábrica das Devesas ,41.150029,-8.614161,http://recursos.visitporto.travel/pois/3503_3.jpg,high
Edifício da ex-Cadeia e Tribunal da Relação do Porto,41.1450930538,-8.61611366272,http://recursos.visitporto.travel/pois/2043_5.jpg,medium
Edifício Transparente,41.171395,-8.687581,http://recursos.visitporto.travel/pois/3471_8.jpg,medium
Edifício Vodafone,41.1626147243,-8.65866422653,http://recursos.visitporto.travel/pois/2005_1.jpg,medium
Estação de São Bento,41.1456505234,-8.61064195633,http://recursos.visitporto.travel/pois/1805_8.jpg,low
Farol-Capela de S. Miguel-O-Anjo,41.1472340346,-8.66671085358,http://recursos.visitporto.travel/pois/1808_1.jpg,high
Farol Molhe do Douro,41.1466038664,-8.67656936646,http://recursos.visitporto.travel/pois/2885_1.jpg,high
Feitoria Inglesa,41.141416867,-8.61362457275,http://recursos.visitporto.travel/pois/1811_3.jpg,low
Forte de S. João Baptista,41.1484458795,-8.67488622665,http://recursos.visitporto.travel/pois/1814_3.jpg,high
Forte São Francisco Xavier (Castelo do Queijo),41.1685269283,-8.69012117386,http://recursos.visitporto.travel/pois/1816_2.jpg,high
Hospital de Santo António (Centro Hospitalar do Porto),41.1470562954,-8.61790537834,http://recursos.visitporto.travel/pois/1830_1.jpg,medium
Livraria Lello S.A,41.14679,-8.614912,http://recursos.visitporto.travel/pois/2372_8.jpg,medium
Mercado Ferreira Borges,41.141661,-8.614893,http://recursos.visitporto.travel/pois/1833_6.jpg,high
Molhe e Farolim de Felgueiras,41.1480904073,-8.67489695549,http://recursos.visitporto.travel/pois/2106_3.jpg,low
Muralha Fernandina,41.1430651169,-8.60834598541,http://recursos.visitporto.travel/pois/1841_4.jpg,high
Muro dos Cobertos da Ribeira,41.1407432138,-8.61099198461,http://recursos.visitporto.travel/pois/2061_1.jpg,high
Ourivesaria Cunha,41.1460909,-8.6078297,http://recursos.visitporto.travel/pois/3485_3.jpg,high
Ourivesaria Reis & Filhos,41.14625,-8.607125,http://recursos.visitporto.travel/pois/3484_2.jpg,medium
Paço Episcopal,41.1422409971,-8.6115860939,http://recursos.visitporto.travel/pois/1843_1.jpg,medium
Paços do Concelho,41.1491002665,-8.61086726189,http://recursos.visitporto.travel/pois/1846_1.jpg,low
Palácio da Batalha,41.145012,-8.606865,http://recursos.visitporto.travel/pois/2064_4.jpg,high
Palácio da Bolsa,41.1411421547,-8.61553430557,http://recursos.visitporto.travel/pois/1781_5.jpg,medium
Palácio das Artes - Fábrica de Talentos,41.143194,-8.614633,http://recursos.visitporto.travel/pois/2107_2.jpg,low
Palácio das Sereias (Palácio da Bandeirinha) ,41.1452053,-8.6215055,http://recursos.visitporto.travel/pois/3346_3.jpg,medium
Palácio de S. João Novo,41.1420955632,-8.6175942421,http://recursos.visitporto.travel/pois/1851_2.jpg,low
Palácio do Freixo,41.1426611379,-8.57476472855,http://recursos.visitporto.travel/pois/1858_8.jpg,low
Pilares da Ponte Pênsil,41.1407543235,-8.60999822617,http://recursos.visitporto.travel/pois/1028_1.jpg,high
Postigo do Carvão,41.1403503303,-8.61340999603,http://recursos.visitporto.travel/pois/1861_3.jpg,medium
Reitoria da Universidade do Porto,41.1470764931,-8.61558794975,http://recursos.visitporto.travel/pois/1807_8.jpg,medium
Torre de D. Pedro Pitões,41.1427863717,-8.61216008663,http://recursos.visitporto.travel/pois/1863_1.jpg,low
Torre de Pedro Sem,41.1490437148,-8.62495154142,http://recursos.visitporto.travel/pois/2062_1.jpg,medium
Torre do Barredo,41.1408876408,-8.61247390509,http://recursos.visitporto.travel/pois/2060_1.jpg,low
Torre dos Clérigos,41.1456707215,-8.61456334591,http://recursos.visitporto.travel/pois/1407_1.jpg,medium
